age_in_years,days_tenure,length_of_residence,curr_ann_amt,good_credit,Churn
81,6291,13.0,1374.089159,1,0
45,2492,5.0,871.180446,0,0
60,154,7.0,1156.990009,0,1
55,1341,7.0,1516.114372,1,0
72,198,8.0,870.103289,0,1
55,1204,4.0,1136.502108,1,0
30,1773,1.0,901.759689,1,0
42,5629,1.0,750.95488,1,0
46,1042,5.0,815.796264,1,1
38,2637,1.0,1197.924238,1,0
57,142,12.0,672.921072,1,0
67,1797,15.0,1581.320145,1,0
54,264,9.0,1038.046294,1,0
82,471,11.0,1169.854866,1,0
46,5683,10.0,817.745232,1,0
55,6291,15.0,807.994974,1,0
50,6291,0.0,793.529331,0,0
80,6291,6.801,1146.758027,1,0
61,157,15.0,653.218484,1,1
42,1336,0.0,701.451805,1,0
81,232,15.0,1137.353475,1,0
64,5884,2.0,706.532911,1,0
45,3457,1.0,867.237468,1,0
94,555,1.0,964.006686,1,0
60,5416,1.0,814.690253,1,0
75,2101,15.0,915.083849,0,1
55,80,4.0,645.551584,1,0
41,5049,6.0,675.300994,1,0
63,165,15.0,524.704118,1,1
52,1234,9.0,992.222927,0,0
55,3614,15.0,327.325125,1,0
47,971,4.0,576.595745,1,0
54,3985,7.0,1226.64786,1,0
55,4015,5.0,648.758609,1,0
40,741,3.0,1130.851348,0,0
64,2535,9.0,1008.558497,1,0
67,359,15.0,646.311343,1,0
70,6291,15.0,1204.790286,1,0
43,6291,15.0,1015.721587,1,0
75,4177,8.0,686.67179,1,0
72,6291,15.0,1000.173589,0,0
65,6291,5.0,1068.752003,1,0
74,6291,7.0,930.338665,0,0
48,6291,10.0,1099.8587,1,0
73,6291,4.0,779.265943,0,1
85,6291,5.0,1049.392217,1,0
49,6291,12.0,1218.70462,1,1
52,6291,15.0,895.597186,1,1
77,6291,15.0,1379.005364,1,0
55,6291,9.0,922.674784,1,0
54,6291,15.0,933.548904,1,0
56,6291,6.0,691.605856,1,0
62,6291,3.0,800.111987,1,0
103,6291,2.0,983.286147,1,0
83,6291,15.0,636.753116,1,0
52,6291,11.0,835.647528,1,0
69,6291,2.0,682.582708,1,0
63,6291,15.0,1172.20495,1,0
83,6291,15.0,1256.005101,0,0
42,3116,0.0,885.445705,1,1
59,6291,1.0,1309.347021,1,0
60,2321,15.0,505.473693,0,1
65,2558,15.0,807.339706,1,0
51,123,6.801,750.603156,1,1
49,1728,9.0,615.204989,1,0
59,3724,11.0,1076.31649,1,0
36,4853,15.0,1231.651793,1,0
57,6291,3.0,1022.69897,1,1
38,73,5.0,982.879298,1,1
39,6291,8.0,888.41737,1,0
79,6291,9.0,1149.064154,1,0
31,3530,6.801,657.093519,0,0
44,5725,5.0,789.521186,1,0
53,1933,12.0,1217.60804,1,1
40,6291,3.0,923.213265,1,0
75,6291,5.0,1087.821557,1,0
64,1502,2.0,756.564282,1,0
52,6291,15.0,932.963965,1,0
48,2796,5.0,994.471933,1,0
47,106,1.0,768.39425,1,0
62,6291,2.0,1117.272032,0,0
94,6291,6.0,1044.206814,1,1
56,6291,15.0,914.285518,1,0
80,6291,15.0,834.573749,1,0
53,6291,15.0,1335.553088,1,0
76,6291,9.0,1112.028655,0,0
51,6291,5.0,951.151746,1,0
75,6291,15.0,1087.439979,1,0
50,6291,7.0,565.811567,1,0
57,6291,4.0,889.269343,1,0
69,6291,2.0,1386.061934,1,0
42,6291,1.0,558.55084,1,0
90,6291,10.0,948.666804,0,0
68,6291,4.0,1313.569076,1,0
89,6291,15.0,729.238468,0,1
58,5149,15.0,936.425399,1,0
55,5621,3.0,653.618797,0,0
34,4253,3.0,796.13928,1,0
75,3142,15.0,1130.902475,1,0
53,6291,15.0,1175.141345,1,0
52,6171,3.0,1183.667048,1,0
62,162,1.0,1121.582776,1,1
40,6291,15.0,852.569934,1,0
55,2008,3.0,980.716839,1,0
72,2978,6.0,981.781986,1,0
69,4682,13.0,1188.931044,1,0
55,4818,0.0,764.743024,0,0
55,803,0.0,571.698064,1,0
68,364,11.0,756.970648,0,1
51,6291,11.0,994.228229,1,0
82,6291,5.0,888.428323,1,0
65,341,15.0,713.280898,1,0
61,1423,15.0,509.452686,0,0
63,3326,5.0,737.438198,1,0
55,5220,7.0,487.546367,1,0
41,3343,6.0,961.376404,1,0
61,4706,4.0,1135.928247,0,0
51,6291,8.0,1222.504288,1,0
45,3500,9.0,670.336998,1,1
34,121,2.0,1129.447328,1,1
36,66,8.0,1092.416062,1,0
46,6291,1.0,491.377455,1,0
45,98,9.0,416.453209,1,0
60,1384,13.0,1160.335481,1,0
62,6291,15.0,867.789944,0,0
55,2810,8.0,924.970831,1,0
59,1351,1.0,852.083499,1,0
55,723,3.0,846.070552,1,0
53,254,8.0,1137.575379,1,0
34,3341,2.0,692.930745,1,0
55,803,10.0,1140.912926,0,0
31,4180,2.0,1029.080934,1,0
39,5380,1.0,1041.37587,0,0
49,6291,3.0,1196.530492,1,1
56,141,6.0,652.437273,1,1
44,3404,11.0,1005.978696,1,0
86,3763,0.0,674.798151,1,0
57,3579,9.0,696.198445,0,0
41,5160,10.0,1000.809457,0,0
34,1215,3.0,944.955566,1,0
68,2741,1.0,897.543959,1,0
46,1518,5.0,900.063603,1,0
31,1711,15.0,1214.424286,0,0
88,6291,5.0,1119.114608,1,0
55,803,5.0,1275.409664,1,0
41,84,2.0,812.847381,1,0
57,1417,1.0,941.640867,1,0
30,2036,4.0,728.009686,1,0
52,6201,11.0,1366.576436,1,0
56,1377,14.0,406.54984,1,0
38,4320,2.0,930.052979,1,0
47,6291,0.0,1038.52393,1,0
49,6291,8.0,978.798762,1,0
55,2056,15.0,1354.819809,1,0
62,6291,7.0,1264.296233,1,0
43,6291,11.0,572.053123,1,0
66,6291,11.0,1560.455139,0,0
61,6291,6.0,1168.38325,1,0
50,6291,7.0,497.265976,1,0
56,6291,12.0,1446.864644,0,0
95,6291,15.0,785.374184,1,0
94,6291,2.0,318.137613,1,0
63,6291,15.0,702.364056,0,0
65,6291,6.801,1144.643558,1,0
60,6291,15.0,1387.543767,1,0
43,1835,8.0,1466.5262,1,0
79,6291,15.0,1308.515296,0,0
73,6291,0.0,977.937757,1,0
42,1774,7.0,1150.242813,1,0
60,4651,0.0,1255.643205,1,0
54,1956,11.0,1185.939123,1,0
35,1534,1.0,722.877693,1,0
35,4316,2.0,943.152516,1,0
31,2490,6.801,1279.079152,1,0
58,296,3.0,846.447285,1,1
31,1732,1.0,914.203496,1,0
66,1766,3.0,737.060989,0,0
50,1787,15.0,578.058007,1,0
54,3290,11.0,633.174253,1,0
41,5871,4.0,900.096604,1,0
62,6291,1.0,915.568593,1,0
47,213,14.0,774.311714,1,0
53,257,14.0,1071.935247,1,0
42,6084,1.0,895.780251,1,0
48,111,15.0,959.289052,1,1
93,4096,12.0,848.727687,1,0
53,5827,9.0,1049.495496,1,0
41,5807,0.0,841.181428,1,0
58,3633,15.0,1290.764494,1,1
54,5896,7.0,803.689173,0,0
56,6265,7.0,1088.558107,1,0
69,373,15.0,1154.920392,1,0
59,1514,15.0,1104.218772,1,0
49,5129,6.0,940.408786,1,0
69,6291,15.0,856.969174,1,0
34,1160,0.0,555.020199,1,0
57,4314,8.0,989.321003,1,0
73,3037,13.0,805.100957,1,0
57,1294,15.0,673.934352,1,0
62,2435,4.0,771.97144,1,0
55,6291,5.0,839.90534,1,0
39,1185,6.0,980.091855,1,0
62,1626,8.0,1109.480249,1,0
59,1508,6.0,1225.252553,1,0
51,1842,3.0,1032.61508,1,0
50,3575,0.0,541.143482,1,1
43,187,15.0,953.815489,0,0
32,3635,12.0,695.448618,1,0
36,3295,1.0,894.905041,1,0
50,3519,7.0,1100.541736,1,0
66,6161,4.0,696.683627,1,0
49,5047,2.0,725.632753,1,0
36,67,3.0,1134.890911,1,0
71,3891,15.0,1134.063179,1,0
40,3196,1.0,593.414822,1,0
66,177,15.0,347.729671,1,0
43,184,9.0,670.176872,1,0
49,3419,1.0,707.701788,1,0
46,1532,2.0,772.016642,1,1
63,6291,6.0,835.413635,1,0
38,1482,1.0,880.184356,1,0
59,6291,2.0,763.224413,1,0
59,1508,2.0,765.480776,1,0
59,4560,6.0,466.941308,1,0
76,5298,12.0,1153.298934,1,0
55,2008,8.0,743.0302,0,0
44,6291,15.0,1138.269853,1,0
64,6291,15.0,1200.723233,1,0
73,3995,13.0,870.19603,1,0
48,6102,10.0,1028.416582,1,0
62,2417,15.0,1251.709015,1,0
37,1724,6.0,700.418064,1,0
55,803,1.0,222.767715,0,0
38,5210,0.0,1192.953627,1,0
67,5345,6.0,1299.782129,1,1
81,3448,3.0,626.95821,1,0
33,2688,0.0,897.419093,1,1
47,1582,8.0,820.593098,1,0
59,6291,11.0,652.100263,1,0
87,505,15.0,209.737935,1,0
61,2376,13.0,1054.3266,1,0
48,1085,15.0,929.881941,0,0
94,6291,15.0,1139.361474,1,0
42,782,5.0,1306.508272,1,0
45,994,1.0,1009.395678,1,0
38,2905,5.0,533.587929,1,0
35,63,5.0,678.709639,1,0
67,2686,7.0,782.234822,1,1
42,4482,6.0,597.340331,1,0
51,120,12.0,1094.7865,1,0
31,971,2.0,812.720491,0,1
69,4674,0.0,890.208549,0,0
55,3212,15.0,1042.367253,0,0
55,4015,5.0,1179.237045,1,0
86,4974,15.0,1010.641426,0,0
56,4884,10.0,686.463496,1,0
90,2389,15.0,1108.676802,1,0
57,4268,1.0,756.807799,1,0
57,1447,3.0,787.006279,1,0
52,1874,10.0,935.881581,0,0
45,2018,6.0,539.225056,1,0
91,6291,3.0,831.946928,0,0
29,39,1.0,671.472172,1,0
58,3701,8.0,314.611959,1,0
66,178,10.0,1101.959791,1,0
64,6291,15.0,1406.084896,0,0
55,5621,6.801,1019.23418,1,0
33,114,0.0,1036.397791,1,0
59,2973,4.0,943.588649,1,0
55,2008,2.0,979.96631,1,0
97,5777,3.0,567.91508,1,0
80,6291,12.0,585.866,1,0
73,3037,13.0,680.992871,1,0
55,6291,1.0,987.907446,0,1
59,6291,13.0,911.175331,1,0
54,6291,5.0,1000.006838,1,0
94,6291,3.0,469.315139,1,0
66,6291,4.0,1302.706432,1,1
53,6291,10.0,1362.147244,1,1
76,3202,3.0,657.008177,0,0
29,2254,5.0,1044.22882,1,0
48,6291,0.0,1023.307926,1,0
61,6291,5.0,907.235953,1,0
46,101,8.0,1084.563803,1,1
64,1530,15.0,1037.419088,1,0
61,6291,12.0,1140.580124,1,0
67,2709,2.0,679.364473,1,0
45,2018,11.0,767.395389,1,1
55,5471,3.0,1102.645179,1,0
57,5054,9.0,1010.117152,1,0
46,1541,1.0,1424.779624,0,0
47,6291,7.0,1257.340308,1,0
55,3427,0.0,1043.783775,1,0
57,142,15.0,1154.803879,1,0
50,1182,6.0,1075.698621,0,0
62,5639,14.0,1055.478207,1,0
68,370,5.0,1057.572653,1,0
90,528,1.0,930.146545,1,0
63,3307,15.0,825.242952,0,0
50,1045,4.0,1200.983513,1,0
52,4341,8.0,1338.13903,1,1
47,4855,0.0,698.648188,0,1
43,1811,5.0,1156.825312,1,0
40,1235,8.0,1153.129231,1,0
77,434,15.0,814.375493,1,0
96,6291,15.0,1113.461967,0,0
48,6291,3.0,999.475941,1,0
51,6291,15.0,1096.347358,1,0
49,6291,4.0,1236.694359,1,0
53,6291,9.0,499.973542,1,0
63,6291,6.0,822.304883,1,0
47,6291,9.0,504.37989,1,0
77,6291,13.0,1509.155821,1,0
56,6291,4.0,682.89467,1,0
79,6291,10.0,1042.095747,1,0
67,6291,15.0,687.513579,1,0
62,6291,13.0,1057.490382,1,0
60,1544,4.0,775.130096,1,0
40,6038,4.0,998.633756,1,0
66,6291,15.0,485.041619,1,0
65,6291,10.0,1259.112129,1,0
77,6291,9.0,795.884658,0,0
49,6291,10.0,901.02351,1,0
55,6291,15.0,725.852349,1,0
58,2212,6.801,884.229784,0,0
59,6291,0.0,913.029081,0,0
50,6291,12.0,1382.345356,1,0
47,1073,7.0,634.320517,1,0
68,1824,15.0,1499.927146,1,0
54,133,3.0,1060.668277,1,0
47,1600,5.0,682.676851,1,0
45,997,7.0,971.915979,0,0
48,1669,0.0,630.909297,1,0
58,2207,15.0,1204.492687,1,0
44,848,9.0,980.795664,0,0
69,6291,2.0,863.328341,0,0
55,6291,6.0,843.086685,1,0
55,1204,2.0,816.193908,1,1
57,3564,15.0,868.443417,0,0
87,2280,15.0,1354.422059,1,0
49,6291,1.0,473.288224,1,0
51,6291,6.0,1612.461518,1,0
51,6291,0.0,922.629477,0,1
59,6291,15.0,979.888031,1,0
65,6291,15.0,690.23313,1,0
106,6291,15.0,1062.922487,1,0
71,2891,15.0,901.97596,1,0
55,3212,2.0,834.568021,0,0
50,2948,15.0,1288.220216,1,0
41,4239,4.0,886.576808,1,0
52,4404,9.0,1279.667392,1,0
41,5392,8.0,661.654681,1,0
55,6022,7.0,914.517717,1,1
82,6291,11.0,1430.874843,1,0
35,64,6.0,931.64418,1,0
46,3574,4.0,1015.793806,1,0
38,1112,2.0,538.124003,0,0
70,1897,15.0,1130.354114,1,0
55,80,11.0,847.55063,1,0
54,131,4.0,909.504335,0,0
34,1496,0.0,970.464214,1,0
34,58,15.0,852.240189,1,1
55,723,3.0,755.182395,0,0
57,2839,12.0,903.659129,1,0
55,80,2.0,1040.388655,0,1
55,80,2.0,750.396649,1,1
91,268,4.0,813.134175,1,0
40,2028,8.0,665.192,1,0
60,5416,12.0,882.780132,1,0
40,2786,7.0,382.112936,1,0
38,3660,7.0,1113.538364,1,0
55,80,4.0,1165.772404,1,1
31,1237,6.801,1105.08723,1,0
45,1514,6.0,1096.968672,1,0
49,4021,8.0,509.217468,1,0
43,1376,3.0,978.300759,1,0
67,179,14.0,1283.35102,1,0
45,988,5.0,806.010612,1,0
57,6291,9.0,876.632536,1,0
84,2423,13.0,726.745908,1,0
34,3022,4.0,786.929925,1,0
41,2089,10.0,853.658893,1,0
55,134,13.0,1389.275874,1,0
45,5999,10.0,792.269304,1,1
44,1454,15.0,936.722096,1,0
35,5268,5.0,463.735431,1,0
103,2813,5.0,549.441513,0,0
58,3633,5.0,801.097974,1,0
79,5549,15.0,1111.283794,1,0
50,6291,4.0,950.47855,0,0
50,6291,4.0,444.561301,0,1
59,6291,9.0,1154.120504,1,0
53,6291,5.0,1118.920867,1,0
76,6291,10.0,1225.518503,1,0
79,6291,15.0,1053.42156,0,0
50,6291,0.0,940.321935,1,0
43,6291,15.0,978.667301,0,1
83,6291,15.0,848.529629,0,0
78,6291,15.0,1485.751761,1,0
51,6291,3.0,488.053478,0,1
64,6291,15.0,901.982035,0,0
95,6291,4.0,1042.412105,0,0
69,6291,15.0,996.331293,0,0
53,6291,11.0,948.696458,1,0
71,6291,4.0,984.30157,1,0
65,6291,15.0,1122.795028,1,0
61,6291,7.0,1135.692551,1,0
48,6291,0.0,825.84972,1,0
71,6291,6.0,387.362344,1,0
54,6291,0.0,1051.807228,1,0
60,6291,4.0,953.953962,1,1
55,6291,6.0,727.749567,1,0
79,6291,15.0,1037.526578,1,0
54,6291,15.0,784.281314,1,0
47,6291,0.0,1271.45534,1,0
91,6291,6.0,978.431808,1,0
57,6291,15.0,893.781651,1,1
94,6291,13.0,793.459039,1,0
63,6291,5.0,733.239793,1,0
55,6291,6.0,844.468799,1,0
47,6291,5.0,596.218555,1,0
83,6291,12.0,1127.961232,1,0
78,6291,12.0,1145.29601,1,0
54,6291,12.0,1001.556745,1,0
61,6291,6.0,886.379213,1,0
54,6291,6.0,1143.736615,1,0
79,6291,15.0,1288.276564,1,0
90,6291,0.0,731.938761,0,0
58,6291,2.0,966.918881,1,1
55,2693,10.0,1003.711753,1,0
58,5149,13.0,669.509302,1,0
51,1198,11.0,899.318513,1,0
34,4167,2.0,784.031931,1,0
68,4538,11.0,1264.648331,1,0
41,4300,11.0,748.750583,1,0
88,257,15.0,958.915263,1,0
58,2189,15.0,962.575036,1,0
37,4998,7.0,991.527617,1,0
49,3958,14.0,846.575514,1,0
72,6291,15.0,581.909638,1,0
38,3722,11.0,1013.165772,0,0
55,1204,15.0,574.746049,0,0
37,70,7.0,873.098354,1,0
57,2152,13.0,891.454485,1,0
54,268,2.0,887.204656,1,1
74,3069,15.0,715.848297,1,0
62,2435,15.0,1375.030812,1,0
42,2249,10.0,752.350257,1,0
55,80,4.0,914.649355,0,0
59,6031,6.0,922.569152,0,0
52,2468,4.0,1110.999278,1,0
35,2829,6.0,810.233678,0,0
73,3014,15.0,942.772952,1,0
55,5220,5.0,1085.766905,1,0
33,811,0.0,772.489346,0,0
59,3792,3.0,948.276686,1,0
27,500,0.0,1140.902258,1,0
37,629,0.0,713.469339,1,0
65,172,0.0,848.505209,1,0
34,3291,8.0,742.856129,1,0
43,4089,1.0,1004.725393,0,0
36,2318,3.0,612.045907,1,1
65,344,15.0,1070.289642,0,0
44,1890,0.0,1190.267454,1,0
62,1461,4.0,1477.563344,1,0
67,3581,3.0,824.435491,1,0
48,223,14.0,1057.039568,1,0
42,177,10.0,475.383973,1,0
43,181,5.0,924.586909,1,0
32,103,8.0,949.113978,1,1
49,115,9.0,791.459384,0,0
79,3370,5.0,858.391596,1,1
40,3294,8.0,924.655812,1,0
41,5141,2.0,971.239517,1,0
55,137,1.0,933.954068,1,1
49,1733,15.0,1162.383601,1,0
49,6291,8.0,1686.472547,1,0
54,6291,13.0,1020.542133,1,0
55,6291,5.0,1225.141991,1,0
55,161,6.801,1339.871531,0,1
43,4619,6.0,906.111105,1,0
55,723,2.0,843.062925,1,0
78,3325,15.0,1241.339488,0,0
51,122,3.0,803.63292,1,1
36,1007,9.0,1342.292274,1,0
31,2688,2.0,834.719554,1,0
93,2458,15.0,562.078674,1,0
36,1694,4.0,763.925285,1,0
54,1319,11.0,669.628859,0,0
45,4924,1.0,1452.554494,1,0
29,610,4.0,819.435869,1,1
67,1782,2.0,1010.905559,1,0
51,122,8.0,855.953792,1,1
97,4356,15.0,1260.377956,1,0
58,6291,11.0,955.092752,1,0
62,3998,6.801,587.564253,0,1
27,64,15.0,620.275184,1,0
60,3107,5.0,1352.893215,1,0
68,6291,6.0,1235.517109,1,0
62,163,15.0,1058.389591,1,1
41,1254,5.0,1153.362406,0,0
33,56,15.0,700.813704,1,0
74,6291,4.0,1141.365731,1,0
51,4213,10.0,753.089674,1,0
45,5499,0.0,1123.533829,1,0
61,316,12.0,1025.047523,1,0
53,127,15.0,1244.31566,1,1
40,2407,4.0,848.58919,1,0
60,2294,9.0,977.432734,1,0
56,140,11.0,1011.497073,1,0
37,3860,2.0,1229.191967,1,0
43,6291,10.0,996.886021,0,0
59,3777,14.0,1098.646648,1,0
58,5873,11.0,886.749822,1,0
44,5653,4.0,559.789404,1,0
71,6291,4.0,639.15054,1,0
57,2120,2.0,898.638037,1,0
51,1089,9.0,861.133975,1,0
45,3927,2.0,857.467615,1,0
36,5629,14.0,789.357944,0,0
46,1541,5.0,845.283882,1,0
38,1876,5.0,1480.906113,1,0
55,3212,0.0,733.719601,0,0
56,138,5.0,972.66201,1,0
64,6291,15.0,1079.102987,1,0
52,247,3.0,959.928841,1,0
53,6291,10.0,503.375383,1,0
45,6291,4.0,794.662917,1,0
80,6291,15.0,1204.428967,1,0
51,123,2.0,1173.80441,1,1
48,111,2.0,805.363324,0,0
55,723,3.0,712.4298,1,1
44,1927,15.0,968.541491,1,0
55,4122,9.0,758.338411,0,0
32,2041,6.0,1107.49278,0,0
59,2275,7.0,1147.311389,1,0
68,5481,14.0,802.745607,1,1
46,3649,7.0,958.323908,1,1
92,5400,15.0,1319.610387,1,1
58,6291,15.0,1118.14605,1,0
75,6291,3.0,1211.722247,1,0
43,1404,0.0,975.235066,1,0
40,5615,4.0,764.439338,1,0
73,6291,12.0,1041.732817,1,0
51,6291,1.0,853.441431,1,0
66,2636,15.0,1212.356669,1,0
62,323,5.0,1230.587414,1,0
33,2447,2.0,562.907008,0,0
55,2008,6.0,701.433002,1,0
33,3408,15.0,1154.024449,1,0
64,167,9.0,1503.149196,1,1
47,213,3.0,992.496539,1,0
41,168,0.0,921.953609,0,1
34,907,7.0,1036.264092,1,0
38,2989,4.0,797.987114,1,1
44,5332,4.0,690.007651,1,0
81,3485,0.0,396.35562,1,1
46,2085,4.0,725.179099,1,0
55,6291,4.0,1126.978533,1,0
45,5449,15.0,753.547096,1,0
51,6291,7.0,633.063307,1,1
65,6291,15.0,1150.527997,1,0
55,4015,5.0,599.521948,0,0
31,715,0.0,1064.107469,0,0
54,4596,1.0,684.741531,1,0
67,2690,15.0,778.298266,1,0
44,6291,5.0,746.473043,1,0
55,161,7.0,840.673288,1,1
55,2409,6.801,1086.209644,0,0
46,6291,6.801,1157.651074,1,0
54,1965,6.0,1257.463715,1,0
34,2886,5.0,939.927704,1,0
55,80,12.0,1108.226642,1,1
42,1336,3.0,986.774197,1,0
56,279,7.0,610.147896,1,0
47,3246,4.0,1218.328912,1,0
55,803,6.801,934.204492,0,0
34,3324,15.0,940.124506,1,0
48,110,15.0,1243.010177,1,1
42,5360,15.0,1500.645752,1,0
42,87,7.0,834.564417,0,0
32,765,5.0,651.460716,1,0
54,131,1.0,671.970001,1,1
73,5055,15.0,842.573233,1,0
55,2061,4.0,680.316838,1,0
44,4363,9.0,796.604071,1,0
55,5621,6.801,353.062075,1,0
66,2627,5.0,1004.594615,1,0
38,6291,15.0,1267.303553,0,1
65,6291,10.0,1231.112824,1,1
34,2693,2.0,702.677888,1,0
38,4110,6.0,816.796905,1,0
55,4103,11.0,756.555455,1,0
68,183,4.0,1294.637666,1,0
31,2722,2.0,800.00203,1,0
54,5868,15.0,1199.751567,1,0
59,151,13.0,1261.159182,1,1
53,6291,4.0,474.494916,1,0
46,922,2.0,1122.697564,1,0
42,1756,9.0,968.109115,0,0
45,5925,3.0,502.747281,0,0
56,6291,15.0,1132.503597,1,0
66,5308,0.0,1030.116422,1,0
55,2008,3.0,925.919801,1,0
55,3212,6.0,1214.08953,1,0
46,6291,9.0,1065.237206,1,0
59,6291,3.0,624.336842,0,0
55,5399,14.0,1267.364837,1,0
54,131,15.0,1223.756126,1,1
34,861,3.0,629.719897,1,0
60,6177,15.0,1043.116892,1,0
71,385,14.0,815.153126,1,0
42,2626,10.0,634.567355,0,0
35,1932,1.0,1080.725314,0,0
63,164,7.0,1195.553018,1,1
45,4984,0.0,694.149533,1,1
44,190,2.0,1084.901765,1,0
39,1157,8.0,871.656678,1,0
35,1859,8.0,1009.970221,1,0
41,85,3.0,970.846102,0,0
39,1185,10.0,1089.723906,1,0
60,153,3.0,1889.005228,1,1
49,229,4.0,624.382715,1,1
55,5220,3.0,1156.765595,0,0
79,3343,15.0,732.155532,0,0
55,5621,2.0,1328.801884,1,0
50,233,7.0,562.11278,1,1
56,1389,2.0,1192.510835,1,0
55,3614,6.0,527.956293,1,0
46,1018,9.0,1281.811145,1,0
58,5848,10.0,1125.554504,1,0
50,4075,3.0,1063.808371,0,0
58,296,1.0,743.872894,1,1
60,3868,1.0,629.19715,1,0
73,4019,3.0,960.269208,1,0
53,6291,12.0,1323.254597,1,0
45,2945,6.801,905.774425,0,0
37,3509,2.0,626.724073,0,0
67,3606,14.0,1040.232687,1,1
55,1606,10.0,986.117451,1,0
69,6291,12.0,1184.979764,0,0
55,723,5.0,572.464034,1,0
47,1595,2.0,773.848032,1,0
55,6022,6.801,824.526633,1,0
42,6291,0.0,1020.020869,1,0
34,598,1.0,856.176115,0,0
55,6291,6.0,743.252056,1,0
60,5384,7.0,1157.259542,1,0
45,4999,10.0,1155.621195,1,0
59,5267,7.0,1279.065097,1,0
44,6242,7.0,1245.582165,1,0
55,4818,1.0,1004.596659,1,0
63,4970,15.0,1076.609369,1,0
60,3876,15.0,989.225983,1,0
56,6291,5.0,908.693628,1,0
73,5070,15.0,1359.289318,1,0
56,2778,4.0,780.269085,1,0
65,3435,9.0,777.628435,1,0
33,824,0.0,857.181044,0,0
72,2978,8.0,812.736377,1,0
90,2373,15.0,454.946248,1,0
65,5991,0.0,1247.729998,1,0
53,260,4.0,718.299214,1,0
49,1149,13.0,1038.372762,1,0
68,2754,15.0,796.616513,1,0
46,103,10.0,1109.944886,0,1
46,2591,3.0,674.989851,0,0
55,273,1.0,649.718829,1,0
53,4532,11.0,623.823867,0,0
88,258,15.0,742.474236,1,0
48,5441,8.0,946.460831,1,0
59,6291,15.0,1165.362176,1,0
66,6291,7.0,662.531361,1,0
55,161,2.0,834.561575,0,1
50,116,2.0,872.299955,1,1
60,156,10.0,1162.387164,1,1
27,2412,15.0,1113.432185,1,0
66,1581,15.0,1178.903777,1,0
60,2335,5.0,1127.77042,1,0
58,2184,11.0,906.654819,0,0
58,6291,3.0,1143.262971,1,0
65,2576,5.0,530.360884,1,0
56,3473,5.0,885.035058,0,0
69,1675,5.0,1032.97249,1,1
64,2535,15.0,1397.327775,0,1
42,896,9.0,1329.365297,1,0
61,2380,15.0,1197.699677,1,0
76,4257,0.0,1425.637638,0,0
51,120,2.0,1400.604393,1,1
41,6291,1.0,602.288685,1,0
55,6291,2.0,857.912827,1,0
63,1636,5.0,798.17872,0,0
42,2249,5.0,897.480014,1,0
60,2307,9.0,1079.61056,1,0
37,2456,15.0,1154.36215,1,0
44,1413,7.0,1216.999346,1,0
31,3177,15.0,1100.397435,1,0
55,5621,1.0,582.933206,1,0
54,1961,14.0,1120.925345,1,0
54,6291,3.0,1313.470043,1,0
55,6022,4.0,795.641703,0,1
47,107,13.0,873.821392,1,0
51,1083,7.0,769.801825,0,1
48,5547,15.0,929.905474,0,0
55,1223,1.0,1031.078597,1,0
59,2280,9.0,1015.16021,1,0
50,232,15.0,1163.043659,1,0
39,703,5.0,1092.719796,1,0
75,6248,7.0,1118.181463,1,0
72,6291,5.0,1106.006806,1,0
55,1204,1.0,895.456875,0,0
56,5556,15.0,657.848458,0,0
55,1204,4.0,925.732844,1,0
35,4579,1.0,766.474545,1,0
53,3230,3.0,872.844654,1,0
62,322,13.0,922.114953,1,0
46,5716,3.0,1080.06391,1,0
31,3507,6.801,711.346769,1,0
55,4809,9.0,904.298057,1,0
29,2805,1.0,836.468911,1,1
41,85,11.0,1160.185573,0,1
50,1072,11.0,864.971345,1,0
89,6291,15.0,910.629327,0,1
60,3095,5.0,908.695184,1,0
48,4910,5.0,878.575698,1,0
37,70,4.0,793.653017,1,1
60,2326,10.0,871.674208,1,0
62,161,15.0,765.272628,1,0
45,2500,1.0,1172.948433,1,0
86,6291,15.0,1341.377452,1,0
55,6291,15.0,892.379688,1,0
62,6291,15.0,1152.817225,1,0
69,6291,2.0,938.396025,0,0
50,6291,15.0,1292.410063,1,0
69,6291,5.0,878.075928,1,0
47,6291,5.0,169.669118,0,0
73,6291,15.0,989.772465,1,0
56,6291,7.0,947.532027,1,0
61,6291,15.0,1881.138823,1,0
41,168,3.0,1335.068092,1,0
55,137,3.0,1246.878531,1,0
46,208,11.0,854.887046,1,1
53,3230,13.0,713.566768,1,0
60,4633,15.0,985.067351,1,0
47,4855,6.0,1211.324367,1,0
70,6291,5.0,773.949464,0,0
38,1823,13.0,526.710094,1,0
50,2948,3.0,799.959954,1,0
54,6291,8.0,1058.107097,1,0
56,4149,1.0,785.930936,0,0
37,69,0.0,562.892852,1,1
39,77,0.0,1057.377447,1,0
57,4259,5.0,732.08348,1,0
34,4510,3.0,782.957612,0,1
68,6291,4.0,646.628753,1,0
66,3514,14.0,1010.483253,1,0
36,67,0.0,879.922626,1,1
55,1606,6.0,1044.131748,1,0
32,2102,1.0,966.795755,1,0
68,2750,7.0,550.196315,0,1
73,401,0.0,1077.944576,0,0
55,5621,2.0,869.043064,1,0
55,2730,6.0,638.480666,1,0
44,1945,10.0,948.912967,1,0
36,3955,2.0,905.771362,1,0
69,6291,14.0,1701.984309,1,0
63,2476,15.0,1349.099432,1,0
